Id,ActivityDate,TotalSteps,Calories,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,SedentaryHours,SleepDate,TotalMinutesAsleep,TotalHoursAsleep,TotalTimeInBed,TotalHoursInBed,PAMinutes,Weekday,UserType_DaysReported,UserType_Steps,UserType_PA
1503960366,2016-04-16,12669,1863,36,10,221,773,12.9,2016-04-16,340,5.7,367,6.1,46,(6) Saturday,consistent_user,highly_active,physically_very_active
3977333714,2016-04-16,13459,1625,31,83,153,663,11.1,2016-04-16,283,4.7,510,8.5,114,(6) Saturday,consistent_user,active,physically_very_active
4388161847,2016-04-16,6580,3073,6,9,253,609,10.2,2016-04-16,426,7.1,448,7.5,15,(6) Saturday,consistent_user,active,physically_very_active
4702921684,2016-04-16,11140,3328,3,24,335,556,9.3,2016-04-16,382,6.4,406,6.8,27,(6) Saturday,consistent_user,moderately_active,physically_very_active
5553957443,2016-04-16,5771,1831,0,0,288,521,8.7,2016-04-16,651,10.8,686,11.4,0,(6) Saturday,consistent_user,moderately_active,physically_very_active
5577150313,2016-04-16,14269,4274,184,56,158,472,7.9,2016-04-16,406,6.8,445,7.4,240,(6) Saturday,moderately_consistent_user,moderately_active,physically_very_active
6962181067,2016-04-16,13217,2173,50,3,280,741,12.3,2016-04-16,357,6.0,366,6.1,53,(6) Saturday,consistent_user,moderately_active,physically_very_active
7007744171,2016-04-16,4631,2076,0,0,203,1155,19.3,2016-04-16,79,1.3,82,1.4,0,(6) Saturday,moderately_consistent_user,active,physically_very_active
8378563200,2016-04-16,11207,3363,64,21,142,563,9.4,2016-04-16,611,10.2,689,11.5,85,(6) Saturday,consistent_user,moderately_active,physically_very_active
1503960366,2016-04-17,9705,1728,38,20,164,539,9.0,2016-04-17,700,11.7,712,11.9,58,(7) Sunday,consistent_user,highly_active,physically_very_active
2347167796,2016-04-17,5472,1882,1,7,249,508,8.5,2016-04-17,556,9.3,602,10.0,8,(7) Sunday,moderately_consistent_user,active,physically_very_active
3977333714,2016-04-17,10415,1529,11,58,205,600,10.0,2016-04-17,381,6.3,566,9.4,69,(7) Sunday,consistent_user,active,physically_very_active
4388161847,2016-04-17,4660,2572,0,0,201,721,12.0,2016-04-17,619,10.3,641,10.7,0,(7) Sunday,consistent_user,active,physically_very_active
4702921684,2016-04-17,12692,3394,12,66,302,437,7.3,2016-04-17,591,9.8,612,10.2,78,(7) Sunday,consistent_user,moderately_active,physically_very_active
5553957443,2016-04-17,655,1397,0,0,46,943,15.7,2016-04-17,350,5.8,402,6.7,0,(7) Sunday,consistent_user,moderately_active,physically_very_active
5577150313,2016-04-17,12231,4552,200,37,159,525,8.8,2016-04-17,549,9.2,583,9.7,237,(7) Sunday,moderately_consistent_user,moderately_active,physically_very_active
6962181067,2016-04-17,10145,2027,5,13,295,634,10.6,2016-04-17,427,7.1,446,7.4,18,(7) Sunday,consistent_user,moderately_active,physically_very_active
8378563200,2016-04-17,2132,2572,0,0,93,599,10.0,2016-04-17,525,8.8,591,9.8,0,(7) Sunday,consistent_user,moderately_active,physically_very_active
2347167796,2016-04-18,8247,1944,11,16,206,678,11.3,2016-04-18,500,8.3,557,9.3,27,(1) Monday,moderately_consistent_user,active,physically_very_active
3977333714,2016-04-18,11663,1584,4,95,214,605,10.1,2016-04-18,412,6.9,522,8.7,99,(1) Monday,consistent_user,active,physically_very_active
4388161847,2016-04-18,11009,3274,27,8,239,1017,16.9,2016-04-18,99,1.6,104,1.7,35,(1) Monday,consistent_user,active,physically_very_active
4702921684,2016-04-18,9105,3013,22,30,191,890,14.8,2016-04-18,293,4.9,312,5.2,52,(1) Monday,consistent_user,moderately_active,physically_very_active
5553957443,2016-04-18,3727,1683,0,0,206,622,10.4,2016-04-18,520,8.7,541,9.0,0,(1) Monday,consistent_user,moderately_active,physically_very_active
5577150313,2016-04-18,9893,3625,114,32,130,623,10.4,2016-04-18,527,8.8,553,9.2,146,(1) Monday,moderately_consistent_user,moderately_active,physically_very_active
6962181067,2016-04-18,11404,2039,13,42,238,689,11.5,2016-04-18,442,7.4,458,7.6,55,(1) Monday,consistent_user,moderately_active,physically_very_active
8378563200,2016-04-18,13630,4157,117,10,174,720,12.0,2016-04-18,398,6.6,451,7.5,127,(1) Monday,consistent_user,moderately_active,physically_very_active
1503960366,2016-04-19,15506,2035,50,31,264,775,12.9,2016-04-19,304,5.1,320,5.3,81,(2) Tuesday,consistent_user,highly_active,physically_very_active
2347167796,2016-04-19,6711,2346,0,7,382,648,10.8,2016-04-19,465,7.8,514,8.6,7,(2) Tuesday,moderately_consistent_user,active,physically_very_active
3977333714,2016-04-19,12414,1638,19,67,221,738,12.3,2016-04-19,219,3.6,395,6.6,86,(2) Tuesday,consistent_user,active,physically_very_active
4388161847,2016-04-19,10181,3015,20,16,249,704,11.7,2016-04-19,329,5.5,338,5.6,36,(2) Tuesday,consistent_user,active,physically_very_active
4702921684,2016-04-19,6708,2812,10,8,179,757,12.6,2016-04-19,457,7.6,487,8.1,18,(2) Tuesday,consistent_user,moderately_active,physically_very_active
5553957443,2016-04-19,15482,2284,69,28,249,756,12.6,2016-04-19,357,6.0,410,6.8,97,(2) Tuesday,consistent_user,moderately_active,physically_very_active
5577150313,2016-04-19,12574,3501,108,23,111,733,12.2,2016-04-19,449,7.5,465,7.8,131,(2) Tuesday,moderately_consistent_user,moderately_active,physically_very_active
6962181067,2016-04-19,10742,2046,35,41,195,659,11.0,2016-04-19,476,7.9,535,8.9,76,(2) Tuesday,consistent_user,moderately_active,physically_very_active
7086361926,2016-04-19,10688,2944,67,69,124,671,11.2,2016-04-19,472,7.9,483,8.1,136,(2) Tuesday,consistent_user,moderately_active,physically_very_active
8378563200,2016-04-19,13070,4092,120,19,154,737,12.3,2016-04-19,387,6.5,421,7.0,139,(2) Tuesday,consistent_user,moderately_active,physically_very_active
1503960366,2016-04-20,10544,1786,28,12,205,818,13.6,2016-04-20,360,6.0,377,6.3,40,(3) Wednesday,consistent_user,highly_active,physically_very_active
3977333714,2016-04-20,11658,1554,2,98,164,845,14.1,2016-04-20,152,2.5,305,5.1,100,(3) Wednesday,consistent_user,active,physically_very_active
4388161847,2016-04-20,10553,3083,19,42,228,696,11.6,2016-04-20,421,7.0,451,7.5,61,(3) Wednesday,consistent_user,active,physically_very_active
4702921684,2016-04-20,8793,3061,2,29,260,717,11.9,2016-04-20,454,7.6,468,7.8,31,(3) Wednesday,consistent_user,moderately_active,physically_very_active
5553957443,2016-04-20,2713,1570,0,0,148,598,10.0,2016-04-20,658,11.0,678,11.3,0,(3) Wednesday,consistent_user,moderately_active,physically_very_active
5577150313,2016-04-20,8330,3192,87,16,113,773,12.9,2016-04-20,447,7.5,480,8.0,103,(3) Wednesday,moderately_consistent_user,moderately_active,physically_very_active
6962181067,2016-04-20,13928,2174,48,4,297,639,10.7,2016-04-20,418,7.0,424,7.1,52,(3) Wednesday,consistent_user,moderately_active,physically_very_active
7086361926,2016-04-20,14365,2997,87,13,145,797,13.3,2016-04-20,492,8.2,502,8.4,100,(3) Wednesday,consistent_user,moderately_active,physically_very_active
8053475328,2016-04-20,15108,3043,89,5,158,695,11.6,2016-04-20,486,8.1,493,8.2,94,(3) Wednesday,consistent_user,highly_active,physically_very_active
8378563200,2016-04-20,9388,3787,82,8,169,763,12.7,2016-04-20,381,6.3,409,6.8,90,(3) Wednesday,consistent_user,moderately_active,physically_very_active
1503960366,2016-04-21,9819,1775,19,8,211,838,14.0,2016-04-21,325,5.4,364,6.1,27,(4) Thursday,consistent_user,highly_active,physically_very_active
2347167796,2016-04-21,10080,2048,23,26,208,761,12.7,2016-04-21,460,7.7,484,8.1,49,(4) Thursday,moderately_consistent_user,active,physically_very_active
3977333714,2016-04-21,6093,1397,0,0,242,712,11.9,2016-04-21,332,5.5,512,8.5,0,(4) Thursday,consistent_user,active,physically_very_active
4388161847,2016-04-21,10055,3069,7,12,272,853,14.2,2016-04-21,442,7.4,458,7.6,19,(4) Thursday,consistent_user,active,physically_very_active
4702921684,2016-04-21,6530,2729,4,41,144,901,15.0,2016-04-21,425,7.1,434,7.2,45,(4) Thursday,consistent_user,moderately_active,physically_very_active
5553957443,2016-04-21,12346,2066,47,42,177,801,13.3,2016-04-21,399,6.7,431,7.2,89,(4) Thursday,consistent_user,moderately_active,physically_very_active
5577150313,2016-04-21,10830,4018,110,74,175,670,11.2,2016-04-21,414,6.9,437,7.3,184,(4) Thursday,moderately_consistent_user,moderately_active,physically_very_active
6962181067,2016-04-21,11835,2179,53,27,214,708,11.8,2016-04-21,451,7.5,457,7.6,80,(4) Thursday,consistent_user,moderately_active,physically_very_active
7086361926,2016-04-21,9469,2463,19,6,206,758,12.6,2016-04-21,390,6.5,411,6.8,25,(4) Thursday,consistent_user,moderately_active,physically_very_active
8378563200,2016-04-21,15148,4236,137,16,145,677,11.3,2016-04-21,396,6.6,417,7.0,153,(4) Thursday,consistent_user,moderately_active,physically_very_active
2347167796,2016-04-22,7804,1946,9,27,206,781,13.0,2016-04-22,405,6.8,461,7.7,36,(5) Friday,moderately_consistent_user,active,physically_very_active
3977333714,2016-04-22,8911,1481,33,12,188,731,12.2,2016-04-22,355,5.9,476,7.9,45,(5) Friday,consistent_user,active,physically_very_active
4388161847,2016-04-22,12139,3544,77,25,220,945,15.8,2016-04-22,82,1.4,85,1.4,102,(5) Friday,consistent_user,active,physically_very_active
5553957443,2016-04-22,11682,2105,25,16,270,781,13.0,2016-04-22,322,5.4,353,5.9,41,(5) Friday,consistent_user,moderately_active,physically_very_active
5577150313,2016-04-22,9172,3329,62,30,200,823,13.7,2016-04-22,338,5.6,366,6.1,92,(5) Friday,moderately_consistent_user,moderately_active,physically_very_active
6962181067,2016-04-22,10725,2086,30,33,240,659,11.0,2016-04-22,425,7.1,435,7.3,63,(5) Friday,consistent_user,moderately_active,physically_very_active
7086361926,2016-04-22,9753,2846,58,59,153,762,12.7,2016-04-22,428,7.1,448,7.5,117,(5) Friday,consistent_user,moderately_active,physically_very_active
8378563200,2016-04-22,12200,4044,113,12,159,769,12.8,2016-04-22,441,7.3,469,7.8,125,(5) Friday,consistent_user,moderately_active,physically_very_active
1503960366,2016-04-23,14371,1949,41,21,262,732,12.2,2016-04-23,361,6.0,384,6.4,62,(6) Saturday,consistent_user,highly_active,physically_very_active
2347167796,2016-04-23,16901,2629,32,35,360,591,9.8,2016-04-23,374,6.2,386,6.4,67,(6) Saturday,moderately_consistent_user,active,physically_very_active
3977333714,2016-04-23,12058,1638,0,92,252,724,12.1,2016-04-23,235,3.9,372,6.2,92,(6) Saturday,consistent_user,active,physically_very_active
4388161847,2016-04-23,13236,3306,58,5,215,749,12.5,2016-04-23,478,8.0,501,8.3,63,(6) Saturday,consistent_user,active,physically_very_active
4702921684,2016-04-23,15126,3691,9,66,408,469,7.8,2016-04-23,465,7.8,475,7.9,75,(6) Saturday,consistent_user,moderately_active,physically_very_active
5553957443,2016-04-23,4112,1776,0,0,272,443,7.4,2016-04-23,631,10.5,725,12.1,0,(6) Saturday,consistent_user,moderately_active,physically_very_active
5577150313,2016-04-23,7638,3152,24,24,223,627,10.4,2016-04-23,384,6.4,402,6.7,48,(6) Saturday,moderately_consistent_user,moderately_active,physically_very_active
6962181067,2016-04-23,20031,2571,58,41,347,484,8.1,2016-04-23,528,8.8,546,9.1,99,(6) Saturday,consistent_user,moderately_active,physically_very_active
8053475328,2016-04-23,22359,3554,125,14,223,741,12.3,2016-04-23,331,5.5,337,5.6,139,(6) Saturday,consistent_user,highly_active,physically_very_active
8378563200,2016-04-23,5709,2908,19,10,136,740,12.3,2016-04-23,565,9.4,591,9.8,29,(6) Saturday,consistent_user,moderately_active,physically_very_active
1503960366,2016-04-24,10039,1788,39,5,238,709,11.8,2016-04-24,430,7.2,449,7.5,44,(7) Sunday,consistent_user,highly_active,physically_very_active
2347167796,2016-04-24,9471,2187,0,0,360,584,9.7,2016-04-24,442,7.4,459,7.7,0,(7) Sunday,moderately_consistent_user,active,physically_very_active
3977333714,2016-04-24,14112,1655,30,95,129,660,11.0,2016-04-24,310,5.2,526,8.8,125,(7) Sunday,consistent_user,active,physically_very_active
4388161847,2016-04-24,10243,2885,14,8,239,584,9.7,2016-04-24,552,9.2,595,9.9,22,(7) Sunday,consistent_user,active,physically_very_active
4702921684,2016-04-24,15050,3538,15,95,281,542,9.0,2016-04-24,480,8.0,506,8.4,110,(7) Sunday,consistent_user,moderately_active,physically_very_active
5553957443,2016-04-24,1807,1507,0,0,104,582,9.7,2016-04-24,553,9.2,640,10.7,0,(7) Sunday,consistent_user,moderately_active,physically_very_active
5577150313,2016-04-24,15764,4392,210,65,141,425,7.1,2016-04-24,543,9.1,615,10.3,275,(7) Sunday,moderately_consistent_user,moderately_active,physically_very_active
6962181067,2016-04-24,5029,1705,0,0,199,720,12.0,2016-04-24,511,8.5,514,8.6,0,(7) Sunday,consistent_user,moderately_active,physically_very_active
7086361926,2016-04-24,3520,2049,0,0,125,566,9.4,2016-04-24,681,11.3,704,11.7,0,(7) Sunday,consistent_user,moderately_active,physically_very_active
8378563200,2016-04-24,3703,2741,0,0,135,734,12.2,2016-04-24,458,7.6,492,8.2,0,(7) Sunday,consistent_user,moderately_active,physically_very_active
1503960366,2016-04-25,15355,2013,73,14,216,814,13.6,2016-04-25,277,4.6,323,5.4,87,(1) Monday,consistent_user,highly_active,physically_very_active
2347167796,2016-04-25,9482,2095,15,11,277,653,10.9,2016-04-25,433,7.2,471,7.8,26,(1) Monday,moderately_consistent_user,active,physically_very_active
3977333714,2016-04-25,11177,1570,50,9,133,781,13.0,2016-04-25,262,4.4,467,7.8,59,(1) Monday,consistent_user,active,physically_very_active
4702921684,2016-04-25,9167,3064,6,15,270,730,12.2,2016-04-25,370,6.2,380,6.3,21,(1) Monday,consistent_user,moderately_active,physically_very_active
5553957443,2016-04-25,10946,2033,51,11,201,732,12.2,2016-04-25,433,7.2,468,7.8,62,(1) Monday,consistent_user,moderately_active,physically_very_active
5577150313,2016-04-25,6393,3374,61,38,214,743,12.4,2016-04-25,421,7.0,461,7.7,99,(1) Monday,moderately_consistent_user,moderately_active,physically_very_active
6962181067,2016-04-25,13239,2194,35,31,282,637,10.6,2016-04-25,400,6.7,415,6.9,66,(1) Monday,consistent_user,moderately_active,physically_very_active
7086361926,2016-04-25,10091,2752,69,39,129,706,11.8,2016-04-25,446,7.4,447,7.5,108,(1) Monday,consistent_user,moderately_active,physically_very_active
8378563200,2016-04-25,12405,4005,117,16,141,692,11.5,2016-04-25,388,6.5,402,6.7,133,(1) Monday,consistent_user,moderately_active,physically_very_active
1503960366,2016-04-26,13755,1970,31,23,279,833,13.9,2016-04-26,245,4.1,274,4.6,54,(2) Tuesday,consistent_user,highly_active,physically_very_active
2347167796,2016-04-26,5980,1861,0,0,227,732,12.2,2016-04-26,436,7.3,490,8.2,0,(2) Tuesday,moderately_consistent_user,active,physically_very_active
3977333714,2016-04-26,11388,1551,7,95,170,797,13.3,2016-04-26,250,4.2,371,6.2,102,(2) Tuesday,consistent_user,active,physically_very_active
4388161847,2016-04-26,9461,2929,14,23,224,673,11.2,2016-04-26,319,5.3,346,5.8,37,(2) Tuesday,consistent_user,active,physically_very_active
4702921684,2016-04-26,6108,2784,1,8,216,765,12.8,2016-04-26,421,7.0,429,7.2,9,(2) Tuesday,consistent_user,moderately_active,physically_very_active
5553957443,2016-04-26,11886,2093,40,18,238,750,12.5,2016-04-26,412,6.9,453,7.5,58,(2) Tuesday,consistent_user,moderately_active,physically_very_active
5577150313,2016-04-26,5325,3088,38,32,181,759,12.7,2016-04-26,354,5.9,377,6.3,70,(2) Tuesday,moderately_consistent_user,moderately_active,physically_very_active
6962181067,2016-04-26,10433,2012,36,7,254,680,11.3,2016-04-26,441,7.3,446,7.4,43,(2) Tuesday,consistent_user,moderately_active,physically_very_active
7086361926,2016-04-26,10387,2781,70,33,132,726,12.1,2016-04-26,485,8.1,500,8.3,103,(2) Tuesday,consistent_user,moderately_active,physically_very_active
8378563200,2016-04-26,16208,3763,90,18,161,593,9.9,2016-04-26,550,9.2,584,9.7,108,(2) Tuesday,consistent_user,moderately_active,physically_very_active
2347167796,2016-04-27,11423,2194,26,9,295,623,10.4,2016-04-27,448,7.5,499,8.3,35,(3) Wednesday,moderately_consistent_user,active,physically_very_active
3977333714,2016-04-27,7193,1377,0,10,176,714,11.9,2016-04-27,349,5.8,540,9.0,10,(3) Wednesday,consistent_user,active,physically_very_active
4388161847,2016-04-27,11193,3074,11,48,241,684,11.4,2016-04-27,439,7.3,500,8.3,59,(3) Wednesday,consistent_user,active,physically_very_active
4702921684,2016-04-27,7047,2908,1,16,238,733,12.2,2016-04-27,432,7.2,449,7.5,17,(3) Wednesday,consistent_user,moderately_active,physically_very_active
5553957443,2016-04-27,10538,1922,16,16,206,745,12.4,2016-04-27,347,5.8,391,6.5,32,(3) Wednesday,consistent_user,moderately_active,physically_very_active
5577150313,2016-04-27,6805,3294,63,16,190,773,12.9,2016-04-27,424,7.1,452,7.5,79,(3) Wednesday,moderately_consistent_user,moderately_active,physically_very_active
6962181067,2016-04-27,10320,2034,7,38,279,697,11.6,2016-04-27,455,7.6,467,7.8,45,(3) Wednesday,consistent_user,moderately_active,physically_very_active
7086361926,2016-04-27,11107,2693,55,6,145,829,13.8,2016-04-27,469,7.8,479,8.0,61,(3) Wednesday,consistent_user,moderately_active,physically_very_active
8378563200,2016-04-27,7359,3061,4,4,192,676,11.3,2016-04-27,531,8.8,600,10.0,8,(3) Wednesday,consistent_user,moderately_active,physically_very_active
1503960366,2016-04-28,13154,1898,48,28,189,782,13.0,2016-04-28,366,6.1,393,6.5,76,(4) Thursday,consistent_user,highly_active,physically_very_active
2347167796,2016-04-28,5439,1854,0,0,229,764,12.7,2016-04-28,408,6.8,450,7.5,0,(4) Thursday,moderately_consistent_user,active,physically_very_active
3977333714,2016-04-28,7114,1407,15,8,190,804,13.4,2016-04-28,261,4.3,423,7.0,23,(4) Thursday,consistent_user,active,physically_very_active
4388161847,2016-04-28,10074,2969,19,9,234,878,14.6,2016-04-28,428,7.1,458,7.6,28,(4) Thursday,consistent_user,active,physically_very_active
4702921684,2016-04-28,9023,3033,14,9,232,738,12.3,2016-04-28,442,7.4,461,7.7,23,(4) Thursday,consistent_user,moderately_active,physically_very_active
5553957443,2016-04-28,11393,1999,49,13,165,727,12.1,2016-04-28,421,7.0,457,7.6,62,(4) Thursday,consistent_user,moderately_active,physically_very_active
5577150313,2016-04-28,9841,3580,99,51,141,692,11.5,2016-04-28,361,6.0,372,6.2,150,(4) Thursday,moderately_consistent_user,moderately_active,physically_very_active
6962181067,2016-04-28,12627,2182,38,8,288,621,10.3,2016-04-28,440,7.3,453,7.5,46,(4) Thursday,consistent_user,moderately_active,physically_very_active
7086361926,2016-04-28,11584,2862,54,48,161,810,13.5,2016-04-28,354,5.9,367,6.1,102,(4) Thursday,consistent_user,moderately_active,physically_very_active
8378563200,2016-04-28,5417,2884,11,10,139,711,11.8,2016-04-28,506,8.4,556,9.3,21,(4) Thursday,consistent_user,moderately_active,physically_very_active
1503960366,2016-04-29,11181,1837,16,12,243,815,13.6,2016-04-29,341,5.7,354,5.9,28,(5) Friday,consistent_user,highly_active,physically_very_active
1644430081,2016-04-29,3176,2498,0,0,120,1193,19.9,2016-04-29,119,2.0,127,2.1,0,(5) Friday,consistent_user,less_active,physically_very_active
3977333714,2016-04-29,10645,1545,36,32,150,744,12.4,2016-04-29,333,5.5,478,8.0,68,(5) Friday,consistent_user,active,physically_very_active
4702921684,2016-04-29,9930,3165,12,19,267,692,11.5,2016-04-29,433,7.2,447,7.5,31,(5) Friday,consistent_user,moderately_active,physically_very_active
5553957443,2016-04-29,12764,2169,46,15,270,709,11.8,2016-04-29,450,7.5,495,8.3,61,(5) Friday,consistent_user,moderately_active,physically_very_active
5577150313,2016-04-29,7924,3544,97,36,165,739,12.3,2016-04-29,459,7.7,485,8.1,133,(5) Friday,moderately_consistent_user,moderately_active,physically_very_active
6962181067,2016-04-29,10762,2254,12,15,369,645,10.8,2016-04-29,433,7.2,447,7.5,27,(5) Friday,consistent_user,moderately_active,physically_very_active
8378563200,2016-04-29,6175,2982,3,7,172,767,12.8,2016-04-29,527,8.8,562,9.4,10,(5) Friday,consistent_user,moderately_active,physically_very_active
1503960366,2016-04-30,14673,1947,52,34,217,712,11.9,2016-04-30,404,6.7,425,7.1,86,(6) Saturday,consistent_user,highly_active,physically_very_active
1644430081,2016-04-30,18213,3846,9,71,402,816,13.6,2016-04-30,124,2.1,142,2.4,80,(6) Saturday,consistent_user,less_active,physically_very_active
3977333714,2016-04-30,13238,1650,43,52,194,687,11.4,2016-04-30,237,4.0,382,6.4,95,(6) Saturday,consistent_user,active,physically_very_active
4388161847,2016-04-30,12533,3283,14,43,300,537,8.9,2016-04-30,409,6.8,430,7.2,57,(6) Saturday,consistent_user,active,physically_very_active
4702921684,2016-04-30,10144,3115,4,36,263,728,12.1,2016-04-30,479,8.0,501,8.3,40,(6) Saturday,consistent_user,moderately_active,physically_very_active
5553957443,2016-04-30,1202,1463,0,0,84,506,8.4,2016-04-30,775,12.9,843,14.1,0,(6) Saturday,consistent_user,moderately_active,physically_very_active
5577150313,2016-04-30,12363,4501,207,45,163,621,10.3,2016-04-30,412,6.9,433,7.2,252,(6) Saturday,moderately_consistent_user,moderately_active,physically_very_active
6962181067,2016-04-30,10081,2002,32,16,237,731,12.2,2016-04-30,422,7.0,424,7.1,48,(6) Saturday,consistent_user,moderately_active,physically_very_active
7086361926,2016-04-30,14560,2995,42,17,308,584,9.7,2016-04-30,485,8.1,489,8.2,59,(6) Saturday,consistent_user,moderately_active,physically_very_active
8378563200,2016-04-30,2946,2660,0,0,121,780,13.0,2016-04-30,468,7.8,555,9.3,0,(6) Saturday,consistent_user,moderately_active,physically_very_active
1503960366,2016-05-01,10602,1820,33,35,246,730,12.2,2016-05-01,369,6.2,396,6.6,68,(7) Sunday,consistent_user,highly_active,physically_very_active
3977333714,2016-05-01,10414,1501,41,40,124,691,11.5,2016-05-01,383,6.4,626,10.4,81,(7) Sunday,consistent_user,active,physically_very_active
4388161847,2016-05-01,10255,2926,12,15,241,579,9.7,2016-05-01,547,9.1,597,9.9,27,(7) Sunday,consistent_user,active,physically_very_active
5553957443,2016-05-01,5164,1747,0,0,237,436,7.3,2016-05-01,622,10.4,686,11.4,0,(7) Sunday,consistent_user,moderately_active,physically_very_active
5577150313,2016-05-01,13368,4546,194,72,178,499,8.3,2016-05-01,379,6.3,398,6.6,266,(7) Sunday,moderately_consistent_user,moderately_active,physically_very_active
6962181067,2016-05-01,5454,1740,0,0,215,722,12.0,2016-05-01,411,6.8,426,7.1,0,(7) Sunday,consistent_user,moderately_active,physically_very_active
7007744171,2016-05-01,5600,2225,0,0,237,1142,19.0,2016-05-01,58,1.0,61,1.0,0,(7) Sunday,moderately_consistent_user,active,physically_very_active
7086361926,2016-05-01,12390,2730,30,15,258,685,11.4,2016-05-01,388,6.5,407,6.8,45,(7) Sunday,consistent_user,moderately_active,physically_very_active
8378563200,2016-05-01,11419,3369,71,10,127,669,11.2,2016-05-01,475,7.9,539,9.0,81,(7) Sunday,consistent_user,moderately_active,physically_very_active
1503960366,2016-05-02,14727,2004,41,15,277,798,13.3,2016-05-02,277,4.6,309,5.2,56,(1) Monday,consistent_user,highly_active,physically_very_active
1644430081,2016-05-02,3758,2580,1,7,148,682,11.4,2016-05-02,796,13.3,961,16.0,8,(1) Monday,consistent_user,less_active,physically_very_active
3977333714,2016-05-02,16520,1760,24,143,176,713,11.9,2016-05-02,230,3.8,384,6.4,167,(1) Monday,consistent_user,active,physically_very_active
4388161847,2016-05-02,10096,3147,33,4,204,935,15.6,2016-05-02,368,6.1,376,6.3,37,(1) Monday,consistent_user,active,physically_very_active
5553957443,2016-05-02,9769,1996,23,9,227,724,12.1,2016-05-02,409,6.8,471,7.8,32,(1) Monday,consistent_user,moderately_active,physically_very_active
5577150313,2016-05-02,7439,3014,37,20,235,732,12.2,2016-05-02,525,8.8,553,9.2,57,(1) Monday,moderately_consistent_user,moderately_active,physically_very_active
6962181067,2016-05-02,12912,2162,18,39,313,655,10.9,2016-05-02,466,7.8,482,8.0,57,(1) Monday,consistent_user,moderately_active,physically_very_active
7086361926,2016-05-02,10052,2754,66,26,139,737,12.3,2016-05-02,440,7.3,459,7.7,92,(1) Monday,consistent_user,moderately_active,physically_very_active
8378563200,2016-05-02,6064,3491,63,4,142,802,13.4,2016-05-02,351,5.8,385,6.4,67,(1) Monday,consistent_user,moderately_active,physically_very_active
1503960366,2016-05-03,15103,1990,50,24,254,816,13.6,2016-05-03,273,4.5,296,4.9,74,(2) Tuesday,consistent_user,highly_active,physically_very_active
3977333714,2016-05-03,14335,1710,47,41,258,594,9.9,2016-05-03,292,4.9,500,8.3,88,(2) Tuesday,consistent_user,active,physically_very_active
4702921684,2016-05-03,9454,3145,0,0,313,729,12.2,2016-05-03,327,5.5,373,6.2,0,(2) Tuesday,consistent_user,moderately_active,physically_very_active
5553957443,2016-05-03,12848,2116,26,29,247,812,13.5,2016-05-03,380,6.3,429,7.2,55,(2) Tuesday,consistent_user,moderately_active,physically_very_active
5577150313,2016-05-03,11045,3795,97,8,212,580,9.7,2016-05-03,508,8.5,543,9.1,105,(2) Tuesday,moderately_consistent_user,moderately_active,physically_very_active
6962181067,2016-05-03,12109,2072,21,36,267,654,10.9,2016-05-03,394,6.6,418,7.0,57,(2) Tuesday,consistent_user,moderately_active,physically_very_active
7086361926,2016-05-03,10288,2754,57,36,152,761,12.7,2016-05-03,456,7.6,461,7.7,93,(2) Tuesday,consistent_user,moderately_active,physically_very_active
8378563200,2016-05-03,8712,3784,71,20,195,822,13.7,2016-05-03,405,6.8,429,7.2,91,(2) Tuesday,consistent_user,moderately_active,physically_very_active
3977333714,2016-05-04,13559,1628,14,96,142,852,14.2,2016-05-04,213,3.5,336,5.6,110,(3) Wednesday,consistent_user,active,physically_very_active
4388161847,2016-05-04,12375,3162,35,21,251,632,10.5,2016-05-04,390,6.5,414,6.9,56,(3) Wednesday,consistent_user,active,physically_very_active
4702921684,2016-05-04,8161,3004,4,15,251,757,12.6,2016-05-04,412,6.9,434,7.2,19,(3) Wednesday,consistent_user,moderately_active,physically_very_active
5553957443,2016-05-04,4249,1698,0,0,224,651,10.8,2016-05-04,447,7.5,470,7.8,0,(3) Wednesday,consistent_user,moderately_active,physically_very_active
5577150313,2016-05-04,5206,2755,25,9,141,631,10.5,2016-05-04,603,10.1,634,10.6,34,(3) Wednesday,moderately_consistent_user,moderately_active,physically_very_active
6962181067,2016-05-04,10147,2086,15,36,284,683,11.4,2016-05-04,442,7.4,455,7.6,51,(3) Wednesday,consistent_user,moderately_active,physically_very_active
7086361926,2016-05-04,10988,2655,45,12,135,843,14.1,2016-05-04,420,7.0,436,7.3,57,(3) Wednesday,consistent_user,moderately_active,physically_very_active
8378563200,2016-05-04,7875,3110,19,10,167,680,11.3,2016-05-04,441,7.3,477,8.0,29,(3) Wednesday,consistent_user,moderately_active,physically_very_active
1503960366,2016-05-05,14070,1959,45,24,250,857,14.3,2016-05-05,247,4.1,264,4.4,69,(4) Thursday,consistent_user,highly_active,physically_very_active
3977333714,2016-05-05,12312,1618,14,88,178,680,11.3,2016-05-05,318,5.3,480,8.0,102,(4) Thursday,consistent_user,active,physically_very_active
4388161847,2016-05-05,9603,2899,12,39,199,896,14.9,2016-05-05,471,7.8,495,8.3,51,(4) Thursday,consistent_user,active,physically_very_active
4702921684,2016-05-05,8614,3006,8,5,241,745,12.4,2016-05-05,414,6.9,428,7.1,13,(4) Thursday,consistent_user,moderately_active,physically_very_active
